comment	3451678936120034	3451678718602965	2012-05-31 09:30:49.0	0.0
comment	3451679179113876	3451678718602965	2012-05-31 09:31:48.0	0.0
comment	3451679712101670	3451678718602965	2012-05-31 09:33:55.0	0.0
comment	3451679808575305	3451678718602965	2012-05-31 09:34:18.0	-1.0
comment	3451679855210261	3451678718602965	2012-05-31 09:34:29.0	0.0
comment	3451679908955816	3451678718602965	2012-05-31 09:34:42.0	0.0
comment	3451680496472600	3451678718602965	2012-05-31 09:37:02.0	-1.0
comment	3451681474252548	3451678718602965	2012-05-31 09:40:56.0	-1.0
comment	3451681578650921	3451678718602965	2012-05-31 09:41:20.0	0.0
comment	3451683013222805	3451678718602965	2012-05-31 09:47:01.0	-1.0
comment	3451684133433235	3451678718602965	2012-05-31 09:51:29.0	-1.0
comment	3451684527118696	3451678718602965	2012-05-31 09:53:03.0	0.0
comment	3451684573258245	3451678718602965	2012-05-31 09:53:14.0	0.0
comment	3451684937890465	3451678718602965	2012-05-31 09:54:41.0	-1.0
comment	3451687475561811	3451678718602965	2012-05-31 10:04:46.0	0.0
comment	3451689963379000	3451678718602965	2012-05-31 10:14:39.0	-1.0
comment	3451693264462501	3451678718602965	2012-05-31 10:27:46.0	0.0
comment	3451693910011805	3451678718602965	2012-05-31 10:30:19.0	0.0
comment	3451702956658456	3451678718602965	2012-05-31 11:06:16.0	0.0
comment	3451707017231582	3451678718602965	2012-05-31 11:22:23.0	0.0
comment	3451708279709140	3451678718602965	2012-05-31 11:27:25.0	-1.0
comment	3451711370983027	3451678718602965	2012-05-31 11:39:41.0	0.0
comment	3451713283718615	3451678718602965	2012-05-31 11:47:18.0	0.0
comment	3451731910704593	3451678718602965	2012-05-31 13:01:21.0	0.0
comment	3451732484899755	3451678718602965	2012-05-31 13:03:38.0	-1.0
comment	3451733013805376	3451678718602965	2012-05-31 13:05:41.0	0.0
comment	3451734837753664	3451678718602965	2012-05-31 13:12:59.0	0.0
comment	3451736876280063	3451678718602965	2012-05-31 13:21:04.0	0.0
comment	3451740927892419	3451678718602965	2012-05-31 13:37:10.0	-1.0
comment	3451745302431636	3451678718602965	2012-05-31 13:54:34.0	0.0
comment	3451745885464220	3451678718602965	2012-05-31 13:56:52.0	0.0
comment	3451746246189402	3451678718602965	2012-05-31 13:58:19.0	-1.0
comment	3451746736680795	3451678718602965	2012-05-31 14:00:14.0	-1.0
comment	3451746753458923	3451678718602965	2012-05-31 14:00:20.0	0.0
comment	3451746925739828	3451678718602965	2012-05-31 14:01:00.0	0.0
comment	3451747475216316	3451678718602965	2012-05-31 14:03:11.0	0.0
comment	3451747978553383	3451678718602965	2012-05-31 14:05:11.0	1.0
comment	3451759919387300	3451678718602965	2012-05-31 14:52:38.0	0.0
comment	3451777842401480	3451678718602965	2012-05-31 16:03:49.0	-1.0
comment	3451788206190695	3451678718602965	2012-05-31 16:45:02.0	0.0
comment	3451856464321186	3451678718602965	2012-05-31 21:16:16.0	-0.625
comment	3451883899442113	3451678718602965	2012-05-31 23:05:17.0	0.0
comment	3451916384066140	3451678718602965	2012-06-01 01:14:22.0	1.0
comment	3452054523800169	3451678718602965	2012-06-01 10:23:17.0	0.0
comment	3452054968236728	3451678718602965	2012-06-01 10:25:03.0	1.0
comment	3452058579576972	3451678718602965	2012-06-01 10:39:24.0	-1.0
comment	3452533110392873	3451678718602965	2012-06-02 18:05:01.0	0.0
comment	3453007347348637	3451678718602965	2012-06-04 01:29:28.0	-1.0
comment	3453118475490260	3451678718602965	2012-06-04 08:51:02.0	-1.0
comment	3453121298671481	3451678718602965	2012-06-04 09:02:16.0	-1.0
comment	3453251330236565	3451678718602965	2012-06-04 17:38:58.0	0.0
repost	3451678932553448	3451678718602965	2012-05-31 09:30:49.0	0.0
repost	3451678935832977	3451678718602965	2012-05-31 09:30:49.0	0.0
repost	3451679036500832	3451678718602965	2012-05-31 09:31:14.0	0.0
repost	3451679179401047	3451678718602965	2012-05-31 09:31:48.0	0.0
repost	3451679250420126	3451678718602965	2012-05-31 09:32:05.0	0.0
repost	3451679271680002	3451678718602965	2012-05-31 09:32:10.0	0.0
repost	3451679363671512	3451678718602965	2012-05-31 09:32:32.0	0.0
repost	3451679460871774	3451678718602965	2012-05-31 09:32:54.0	1.0
repost	3451679477209962	3451678718602965	2012-05-31 09:32:59.0	0.5
repost	3451679670287989	3451678718602965	2012-05-31 09:33:45.0	0.0
repost	3451679711814389	3451678718602965	2012-05-31 09:33:55.0	0.0
repost	3451679712101644	3451678718602965	2012-05-31 09:33:55.0	-1.0
repost	3451679842131229	3451678718602965	2012-05-31 09:34:25.0	1.0
repost	3451679854870151	3451678718602965	2012-05-31 09:34:29.0	0.0
repost	3451679858909193	3451678718602965	2012-05-31 09:34:30.0	0.0
repost	3451680148041999	3451678718602965	2012-05-31 09:35:39.0	0.0
repost	3451680240321027	3451678718602965	2012-05-31 09:36:01.0	0.0
repost	3451680249204163	3451678718602965	2012-05-31 09:36:02.0	0.0
repost	3451680286747938	3451678718602965	2012-05-31 09:36:12.0	0.0
repost	3451680287304098	3451678718602965	2012-05-31 09:36:11.0	0.0
repost	3451680379026672	3451678718602965	2012-05-31 09:36:34.0	-1.0
repost	3451680383791320	3451678718602965	2012-05-31 09:36:35.0	0.0
repost	3451680429590476	3451678718602965	2012-05-31 09:36:45.0	0.0
repost	3451680496185179	3451678718602965	2012-05-31 09:37:02.0	-1.0
repost	3451680525834070	3451678718602965	2012-05-31 09:37:09.0	0.0
repost	3451680617825336	3451678718602965	2012-05-31 09:37:30.0	0.0
repost	3451680832032031	3451678718602965	2012-05-31 09:38:22.0	-1.0
repost	3451680869782425	3451678718602965	2012-05-31 09:38:31.0	0.0
repost	3451680991726257	3451678718602965	2012-05-31 09:38:59.0	0.0
repost	3451681025378036	3451678718602965	2012-05-31 09:39:09.0	0.0
repost	3451681117257187	3451678718602965	2012-05-31 09:39:30.0	0.0
repost	3451681209606748	3451678718602965	2012-05-31 09:39:55.0	0.0
repost	3451681377765032	3451678718602965	2012-05-31 09:40:32.0	0.0
repost	3451681494869876	3451678718602965	2012-05-31 09:40:59.0	0.0
repost	3451681520040518	3451678718602965	2012-05-31 09:41:06.0	0.0
repost	3451681561585372	3451678718602965	2012-05-31 09:41:16.0	0.0
repost	3451681574456473	3451678718602965	2012-05-31 09:41:19.0	0.0
repost	3451681968739027	3451678718602965	2012-05-31 09:42:53.0	0.0
repost	3451682220720055	3451678718602965	2012-05-31 09:43:52.0	-1.0
repost	3451682543743859	3451678718602965	2012-05-31 09:45:09.0	0.0
repost	3451682618623705	3451678718602965	2012-05-31 09:45:29.0	0.0
repost	3451682631841234	3451678718602965	2012-05-31 09:45:31.0	0.0
repost	3451682719938187	3451678718602965	2012-05-31 09:45:52.0	-1.0
repost	3451682925498859	3451678718602965	2012-05-31 09:46:41.0	0.0
repost	3451682941906681	3451678718602965	2012-05-31 09:46:44.0	-1.0
repost	3451683177206378	3451678718602965	2012-05-31 09:47:39.0	0.0
repost	3451683323010021	3451678718602965	2012-05-31 09:48:16.0	0.0
repost	3451683609042294	3451678718602965	2012-05-31 09:49:23.0	0.0
repost	3451683617432486	3451678718602965	2012-05-31 09:49:26.0	0.0
repost	3451683654375226	3451678718602965	2012-05-31 09:49:36.0	0.0
repost	3451683826637878	3451678718602965	2012-05-31 09:50:16.0	0.0
repost	3451683960861676	3451678718602965	2012-05-31 09:50:48.0	0.0
repost	3451684087287180	3451678718602965	2012-05-31 09:51:18.0	0.0
repost	3451684091481831	3451678718602965	2012-05-31 09:51:18.0	0.0
repost	3451684279354732	3451678718602965	2012-05-31 09:52:04.0	0.0
repost	3451684397089220	3451678718602965	2012-05-31 09:52:32.0	0.0
repost	3451684476784676	3451678718602965	2012-05-31 09:52:51.0	0.0
repost	3451684489368162	3451678718602965	2012-05-31 09:52:54.0	0.0
repost	3451684527118697	3451678718602965	2012-05-31 09:53:03.0	0.0
repost	3451684573258247	3451678718602965	2012-05-31 09:53:14.0	0.0
repost	3451684602896977	3451678718602965	2012-05-31 09:53:21.0	0.0
repost	3451684682603463	3451678718602965	2012-05-31 09:53:40.0	-1.0
repost	3451684736554823	3451678718602965	2012-05-31 09:53:53.0	1.0
repost	3451684912723498	3451678718602965	2012-05-31 09:54:35.0	-1.0
repost	3451684954668325	3451678718602965	2012-05-31 09:54:45.0	0.0
repost	3451685320258513	3451678718602965	2012-05-31 09:56:13.0	0.0
repost	3451685429068065	3451678718602965	2012-05-31 09:56:38.0	-1.0
repost	3451685550575706	3451678718602965	2012-05-31 09:57:07.0	0.0
repost	3451685559518547	3451678718602965	2012-05-31 09:57:08.0	0.0
repost	3451685739909758	3451678718602965	2012-05-31 09:57:52.0	0.0
repost	3451685818734833	3451678718602965	2012-05-31 09:58:11.0	-1.0
